,tweet_count,rt_avg,rt_var,time_avg,time_var,tag_obama_sum,tag_criminal_sum,tag_thanks_sum,tag_america_sum,tag_china_sum,tag_money_sum,tag_president_sum,tag_democrat_sum,tag_trump_sum,tag_vote_sum,tag_jobs_sum,prior_tag_liberal_sum,prior_tag_republican_sum,prior_tag_foreign_sum,prior_tag_policy_sum,prior_tag_mexico_sum,prior_tag_china_sum,prior_tag_russia_sum,prior_tag_obama_sum,prior_tag_taxes_sum,prior_tag_media_sum,is_weekend,delta
449,17,0.04563086519273552,0.0002781558000326352,567.3529411764706,138927.49264705883,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,False,0.051919999999995525
450,14,0.04511527446595966,0.0002507003524111382,1001.9285714285714,154696.84065934067,0,0,0,3,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,False,0.06880000000000308
451,9,0.07467754661201437,0.0007813763116711323,905.4444444444445,188277.27777777778,2,0,0,3,0,1,0,3,0,1,0,0,1,0,0,0,0,0,2,1,1,False,0.0
452,18,0.04060630498004662,0.0005326138997231489,886.5555555555555,105808.37908496732,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,True,0.0
453,8,0.059581411963369475,0.0001185145136421922,965.25,40654.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,True,-0.12178000000000111
454,4,0.07214811868112836,0.0001222227781300159,914.5,38528.333333333336,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,False,0.18355999999999995
455,10,0.027103223571691454,0.0002933209516703683,1081.0,28054.88888888889,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,False,0.1724400000000017
456,7,0.10246816788675592,0.008984130018665848,973.7142857142857,47681.90476190476,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,False,0.07549999999999812
457,3,0.043539325842696625,0.00026814081436199536,952.3333333333334,545257.3333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,0.006979999999998654
458,11,0.05778600120842115,0.0009482891075864464,845.2727272727273,50572.41818181818,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,False,-0.2261400000000009
459,9,0.058217810588402266,0.0006781757395670058,735.3333333333334,174178.25,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0,True,0.0
460,3,0.060483463589588164,0.0001270197113231917,700.0,291.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.26892999999999745
461,10,0.05903882791019895,0.0001169480305866075,849.7,298348.0111111111,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,False,0.5716600000000085
462,7,0.048062470425593105,0.000315494315948159,888.1428571428571,49073.142857142855,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,False,-0.06139999999999901
463,7,0.06099441140358202,0.00026544343869422854,984.1428571428571,60435.47619047619,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,1,1,0,0,False,0.16666999999999632
464,9,0.04609483809977412,5.08633196402494e-05,616.7777777777778,144958.94444444444,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,0.09873999999999938
465,10,0.05691936740923557,0.0005345809903986004,924.6,115282.04444444444,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,False,0.6725700000000003
466,4,0.04179588556212249,0.0001115519278454334,337.75,407346.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,True,0.0
467,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,-0.07244000000000028
468,11,0.057823887376722345,0.0003874876789128041,809.4545454545455,22790.272727272728,0,0,0,1,0,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,False,-0.10967000000000127
469,7,0.05883489981041452,0.0003907912367469678,995.7142857142857,90369.90476190476,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,-0.03388999999999953
470,8,0.07162210982658959,0.0007150384024560792,879.25,88441.35714285714,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,False,0.09200999999999482
471,5,0.12325236517936396,0.0034959241288807473,672.0,102690.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,False,0.059950000000000614
472,5,0.06194388517243619,0.00018397848808513446,1064.6,334393.3,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,0.09742000000000672
473,3,0.08480638363894842,7.584171242021486e-05,1310.0,1404.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,True,0.0
474,4,0.06434627416596306,0.00027042153521960216,1005.75,47811.583333333336,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,True,-0.023170000000007462
475,7,0.06156850283141118,0.0004316043817531292,872.8571428571429,202798.80952380953,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,False,0.22993000000001018
476,9,0.04147392830253127,0.0004296781589216482,929.5555555555555,40528.27777777778,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,False,-0.18183000000000504
477,10,0.03418333658071919,8.320898333302143e-05,956.7,47986.455555555556,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,1,1,False,0.11458000000000368
478,11,0.057596324352835356,0.0008145421672310851,1080.090909090909,84935.29090909091,2,0,0,1,1,1,0,1,2,2,0,0,0,0,0,0,1,0,2,0,1,False,0.11931999999999476
479,11,0.05667032735617525,0.0006541506854293815,1016.7272727272727,72388.21818181819,1,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,False,0.0
480,5,0.0521091771124245,0.0011699057102278645,1087.0,25906.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0
481,9,0.07585983561011163,0.0010267200184898874,885.3333333333334,14025.25,4,0,0,1,0,0,0,3,1,0,0,0,2,0,0,0,0,4,4,0,0,True,-0.364530000000002
482,10,0.05515143642700958,0.00029551738843599016,789.0,47166.22222222222,2,0,0,2,5,0,0,1,2,0,0,0,0,0,0,0,5,0,2,1,0,False,0.23442000000000718
483,2,0.033468370461778266,3.719113465245922e-05,1138.0,2738.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,-0.09307000000000443
484,17,0.04949382168922644,0.00042178473153241095,704.7647058823529,143486.69117647057,1,0,0,2,1,2,0,1,3,0,0,0,1,0,0,0,1,2,1,0,0,False,0.06770000000000209
485,11,0.043469949872171086,0.0006291890872584474,797.5454545454545,164184.07272727272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.031629999999999825
486,18,0.04998944599597324,0.0005891747283276453,855.9444444444445,139366.2908496732,2,0,0,1,0,1,0,3,2,0,0,0,0,0,0,0,0,0,2,1,1,False,0.44231999999999516
487,10,0.05637813643350435,0.00011539764916756953,881.2,110451.51111111112,1,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,3,1,0,0,True,0.0
488,6,0.07314601329263276,0.00014920569191696062,826.3333333333334,166318.26666666666,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,True,-0.11301999999999879
489,10,0.05204422939533675,0.0002466307652257178,969.5,44763.833333333336,3,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3,2,0,False,-0.18565000000000254
490,7,0.06743428682767513,0.0003439063413655144,673.1428571428571,4321.809523809524,3,0,0,0,0,0,2,3,1,0,0,0,1,0,0,0,0,2,3,0,1,False,-0.1021599999999907
491,10,0.05590077071290943,0.0011524464740853009,1001.0,56905.555555555555,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,False,-0.6533900000000088
492,16,0.045642515587452095,0.00048553052810023143,636.4375,125676.92916666667,1,0,0,0,0,0,2,1,4,0,0,0,1,0,0,0,0,2,1,0,2,False,-0.029849999999996157
493,6,0.05069981165162044,0.0006224195239313919,867.6666666666666,70582.26666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,-0.007129999999996528
494,17,0.03942103567412547,0.0006284650971993669,1021.3529411764706,41555.117647058825,1,0,0,3,1,0,0,3,1,0,0,0,0,0,0,0,1,2,1,0,3,True,0.0
495,5,0.057682232469528694,0.0010148945651676476,899.4,18950.3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,True,-0.0012400000000027944
496,12,0.045062665526473415,0.00024580066030454353,877.9166666666666,41998.26515151515,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,1,2,0,0,2,1,False,-0.19306000000000267
497,18,0.043899394783495575,0.0001984127438422984,744.7222222222222,88884.4477124183,1,0,0,3,0,1,0,2,0,4,0,0,1,0,0,0,0,0,1,2,0,False,-0.10071999999999548
498,18,0.04693870739610169,0.00022708829124495284,523.1111111111111,228247.045751634,0,0,0,1,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,2,2,False,0.5523699999999963
499,20,0.045854035418155054,0.0007394398022863125,965.05,40902.78684210526,2,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,1,0,False,-0.09018999999999266
500,6,0.062033639309244944,0.0002322359459416523,556.0,43486.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,False,-0.14750000000000085
501,13,0.05094065943582084,0.000609983750155597,1007.4615384615385,222123.10256410256,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,True,0.0
502,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,-0.12653000000000958
503,11,0.0712806115319592,0.0004627178829778087,458.8181818181818,310521.56363636366,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.06196000000000623
504,12,0.06086367835003933,0.0007693292628355577,976.9166666666666,252402.62878787878,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,False,-0.13362000000000052
505,17,0.06126416274115023,0.0004898218362008184,601.2941176470588,160050.4705882353,2,0,0,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,2,2,0,False,0.3667999999999978
506,7,0.05822408199494645,0.00027597644403421314,919.2857142857143,8561.238095238095,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,False,0.297150000000002
507,12,0.03915603147799355,0.00016559883951046942,698.0,824.0,4,0,0,1,0,1,2,2,3,1,0,0,1,0,0,1,0,1,4,2,1,False,0.0
508,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.0
509,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.14117999999999853
510,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.06564000000000192
511,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.21025999999999812
512,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.05362999999999829
513,6,0.062249229647911214,0.0010734816997824668,1299.1666666666667,4028.5666666666666,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,False,-0.1943899999999985
514,15,0.06564806997034053,0.001604425859508075,756.1333333333333,61826.12380952381,1,0,0,2,0,0,0,4,0,2,0,0,5,0,0,1,0,0,1,1,1,False,0.0
515,26,0.047101041994527734,0.0006575669872702313,741.2307692307693,90694.82461538461,1,0,0,3,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,2,True,0.1266299999999987
516,5,0.07659500768547985,5.115035354276887e-05,783.4,169076.8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,True,-0.20246999999999815
517,21,0.05363444332074584,0.0007636610867058869,838.3333333333334,232828.43333333332,1,0,0,1,0,0,0,3,3,2,0,0,1,0,0,0,0,0,1,3,1,False,-0.10253000000000156
518,12,0.046012751401788225,0.0005560447398349429,762.5833333333334,78080.26515151515,1,0,0,2,0,0,0,1,3,2,0,0,0,0,0,0,0,0,1,2,0,False,-0.31382999999999583
519,17,0.04152706091204423,0.00043427239716063904,624.5294117647059,233104.88970588235,0,0,0,2,0,0,1,3,1,1,0,0,2,0,0,0,0,0,0,0,0,False,0.012760000000000105
520,14,0.046598633933017254,0.00011725075427555048,709.8571428571429,113331.51648351649,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,False,-0.13533999999999935
521,5,0.03477409019072979,0.00013681958995737602,1275.2,30965.699999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,0.0
522,14,0.05581463766905736,0.0010673187661126376,849.6428571428571,60097.631868131866,0,0,0,0,0,0,0,3,1,2,0,0,3,0,0,0,0,0,0,1,0,True,0.041869999999995855
523,4,0.05295877443657855,0.0008324960824070315,1008.5,115243.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0.20494999999999663
524,3,0.08448886146651946,0.007408887045183713,826.0,337459.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,-0.16618999999999318
525,21,0.044455423701380704,0.00042806951362003994,1012.4285714285714,147795.25714285715,1,0,0,3,0,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,False,0.0
526,4,0.07839730683466475,0.0010298752817043501,762.0,263538.6666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.021429999999995175
527,6,0.05647339308523305,0.0005211328611078482,847.0,136076.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0.3851900000000086
528,6,0.06976873200407005,0.00044907267463542685,361.3333333333333,241095.8666666667,0,0,0,3,0,0,0,3,1,1,1,0,2,0,0,0,0,1,0,0,0,False,0.0
529,9,0.04678220143895276,0.0009501503988532142,924.8888888888889,69610.86111111111,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,1,0,True,-0.040360000000006835
530,5,0.11631649022536857,0.010886449034273403,1104.6,58672.299999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,-0.06485999999999592
531,7,0.05464345249693046,0.00017625375370835814,918.8571428571429,53102.80952380953,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,-0.2695600000000056
532,18,0.06354262133797108,0.00410249568443671,710.1666666666666,104541.44117647059,2,0,0,3,0,0,0,1,5,0,0,0,2,0,0,0,0,0,2,0,0,False,0.0942800000000048
533,18,0.046064619370295795,0.00044037402825123593,1107.4444444444443,76104.02614379085,0,0,0,3,0,0,0,3,1,2,0,0,0,0,0,0,0,4,0,0,0,False,0.32679999999999865
534,10,0.043212963564330714,0.0002736288609331476,737.3,77662.9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,False,-0.22525999999999868
535,4,0.04113626031045009,0.0004041417769920584,666.25,128778.91666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,-0.032620000000001426
536,12,0.05787247515749821,0.0008534119014587085,656.4166666666666,23432.628787878788,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,3,0,0,True,0.0
537,13,0.050043673176426315,0.001221478683110011,880.4615384615385,7639.435897435897,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,1,True,0.0905999999999949
538,12,0.05382970528169268,0.0007059191851764075,757.9166666666666,196772.99242424243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,False,-0.07150999999999641
539,5,0.05552055595245827,0.0002114944372495677,845.2,1682.2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,False,-0.2907299999999964
540,15,0.05705783233386012,0.000297149053549253,724.8,179517.3142857143,1,0,0,4,0,0,0,3,2,2,0,0,1,0,0,0,0,2,1,1,1,False,0.025719999999999743
541,13,0.055495534428118706,0.0007457669770085585,702.6153846153846,49533.42307692307,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,2,0,0,3,False,-0.0006199999999978445
542,14,0.05343148170484664,0.000900578698004753,939.7142857142857,44706.83516483517,1,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,2,False,-0.06848000000000098
543,6,0.06165342454879377,0.0012541969698266619,1272.1666666666667,70772.16666666667,1,0,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,1,0,0,True,0.2771099999999933
544,8,0.06642392457405123,0.0010576619385601594,776.5,166198.0,2,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1,2,0,0,True,-0.210799999999999
545,10,0.08249523716741355,0.005694374180411077,657.6,30904.48888888889,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,False,-0.4083699999999979
546,16,0.043278012762226405,0.00033180707023143974,761.9375,153822.0625,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,False,-0.0362000000000009
547,15,0.05192515858067589,0.0002621616028327122,884.2,288112.8857142857,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,False,-0.05503000000000213
548,12,0.051393489352182596,0.0010358785552808897,740.25,305736.38636363635,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,False,0.19565000000000055
549,16,0.04956644016150332,0.00016972511374376928,849.25,105972.06666666667,1,0,0,4,0,0,0,3,1,3,1,0,2,0,0,0,0,1,1,0,1,False,0.0
550,3,0.06201063699277637,0.0004261229995707603,385.6666666666667,281385.3333333333,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,-0.27257000000000176
551,18,0.06041235185305459,0.00038443647423050235,937.5,60811.55882352941,3,0,0,2,0,0,0,5,4,2,0,0,1,0,0,0,0,0,3,0,5,True,0.09795000000000442
552,14,0.03886734274147407,0.00025971537521171027,1222.0714285714287,53309.60989010989,0,0,0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,False,0.10884999999999678
553,19,0.04573729332098188,0.00045914542308826255,789.7368421052631,119391.20467836257,0,0,0,3,0,1,0,3,3,1,0,0,1,0,0,1,0,0,0,3,1,False,-0.11437999999999704
554,14,0.04650488499614953,0.00022461475412935983,843.5,139610.11538461538,3,0,0,2,0,0,0,2,4,0,0,0,0,0,1,1,0,0,3,0,0,False,0.135150000000003
555,13,0.04978971094935244,0.0004932527953125291,788.0,171908.5,1,0,0,2,0,0,2,0,2,2,0,0,0,1,0,0,0,1,1,0,1,False,0.0003799999999998249
556,10,0.042905003139139655,0.00011748739290686513,1107.8,171676.6222222222,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,False,0.0
557,26,0.03883259392855418,0.0005590910680520093,537.6538461538462,218906.07538461537,2,0,0,4,1,2,0,0,3,2,0,0,0,0,0,0,1,2,2,2,0,True,0.0
558,13,0.05567101816371153,0.00026845585185488705,755.2307692307693,210915.6923076923,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,4,1,True,0.032579999999995835
559,10,0.0522585568617263,0.00040303791871165604,1099.8,39622.4,1,0,0,1,0,0,0,4,1,2,0,0,1,0,0,0,0,2,1,0,0,False,-0.016480000000001382
560,4,0.06039258188824663,0.0008216669712842142,791.25,56908.25,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,False,0.26151000000000835
561,10,0.058044857223268596,0.0004192309975194346,600.8,170987.51111111112,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,1,False,0.20742999999999512
562,6,0.0655011257604295,0.0008354582251435568,1050.0,39561.2,2,0,0,0,0,0,0,3,2,1,0,0,1,0,0,0,0,0,2,1,0,False,-0.0070699999999987995
563,8,0.07645564070922908,0.00048797451652250225,1049.125,109306.98214285714,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,False,0.0
564,9,0.06284052448889756,0.0009253085802554044,903.0,28667.0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,True,0.0
565,5,0.06568649736961746,0.00023969177973215045,638.2,87407.7,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,True,-0.09376999999999924
566,14,0.051559402419147825,0.0005811491516427922,1020.6428571428571,24610.554945054944,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,False,0.38653999999999655
567,17,0.04916876473262552,0.00019956705633503356,553.7058823529412,107214.22058823529,3,0,0,1,0,0,0,4,4,1,0,0,1,1,0,0,0,3,3,0,1,False,-0.1504199999999969
568,17,0.040196587825232055,0.0003702447602002231,853.6470588235294,14712.492647058823,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,False,0.05752999999999986
569,17,0.06305691075546929,0.0004863962424312941,751.8823529411765,286455.73529411765,1,0,0,4,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,2,2,False,-0.13871000000000322
570,18,0.050966518249105766,0.000276826619705521,684.0555555555555,184414.6437908497,1,0,0,5,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,False,0.0
571,15,0.05817583511939554,0.0009446900531770991,763.2,174510.6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,True,0.0
572,6,0.06371325943726412,0.00014308657097720205,705.0,1172.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,True,0.2867299999999986
573,9,0.06185127453881107,0.00019794864570947236,892.7777777777778,53036.194444444445,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,False,-0.4853299999999976
574,13,0.05030887635453459,0.00019054178417784927,617.7692307692307,126012.02564102564,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,2,0,False,0.3502900000000011
575,13,0.04973975116697725,0.00041742167328572824,855.8461538461538,176421.3076923077,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,False,-0.035669999999996094
576,13,0.04665202845043073,0.0011010502219439176,635.6153846153846,261368.08974358975,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,False,-0.6237200000000058
577,13,0.059541652303229234,0.0010141335551461946,758.7692307692307,111300.02564102564,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,1,False,0.0
578,13,0.06007434848280468,0.000625554937467395,560.7692307692307,185399.52564102566,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,True,0.42055000000000575
579,8,0.09069508941135718,0.0009394471998791415,804.25,122955.07142857143,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,True,-0.018070000000001585
580,10,0.05932026801757917,0.0005815144442958422,931.8,135556.84444444446,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,2,False,-0.49107000000000056
581,10,0.054480851248078624,0.00018502594706414234,737.0,106727.11111111111,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,4,False,0.06879999999999598
582,24,0.058676879695178714,0.0005895091505149304,696.2916666666666,212020.04166666666,4,0,0,2,4,2,0,0,3,0,0,0,3,0,0,1,4,1,4,0,0,False,0.058710000000004925
583,18,0.05562967413084319,0.00031450102785016533,653.4444444444445,115783.90849673202,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,3,0,0,2,False,-1.2511300000000034
584,4,0.06400123941893442,0.00046466861101819774,895.75,290028.9166666667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0.0
585,17,0.05168771736791098,0.0005835107959295591,700.8823529411765,199562.11029411765,2,0,0,2,0,0,0,0,3,0,1,0,1,0,0,0,0,0,2,1,0,True,0.0
586,10,0.06710560498798465,0.0005961079900649517,298.5,132380.5,4,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,2,4,0,0,True,-0.1940699999999964
587,15,0.04542894358929949,0.0003294831616325733,940.1333333333333,54319.55238095238,1,0,0,4,0,0,1,1,2,1,0,0,1,0,0,0,0,0,1,0,0,False,-0.004249999999998977
588,12,0.04740213641907154,0.0001852169209424594,1247.3333333333333,18618.60606060606,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,-0.1574900000000028
589,15,0.057703881708557954,0.00042393543803228954,802.3333333333334,196444.80952380953,1,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,False,0.284879999999994
590,8,0.06870994890779589,0.001392089165061736,862.75,162196.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,0.14649000000000711
591,9,0.05752202810071225,0.00033065689499794877,657.8888888888889,209713.3611111111,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,0.24450999999999823
592,9,0.05717774506337213,0.00036271958973430074,574.8888888888889,238878.8611111111,0,0,0,1,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0,1,0,True,0.0
593,18,0.052479108484336776,0.0003855597660874772,639.1111111111111,128663.75163398693,2,0,0,2,1,0,1,0,6,0,0,0,2,0,0,0,1,0,2,1,1,True,-0.6204500000000053
594,23,0.05145129909553243,0.000678469804120734,905.8260869565217,79220.78656126482,1,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,1,1,0,False,0.04294000000000864
595,11,0.04729399272979191,0.00015069247017413017,862.5454545454545,58518.472727272725,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,False,-0.11702999999999975
596,13,0.04430787382823494,0.00017120219157802763,644.4615384615385,220385.60256410256,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,False,-0.010270000000005552
597,17,0.049505601422227666,0.000690845469809834,813.4117647058823,17159.882352941175,1,0,0,0,1,0,1,2,2,0,0,0,0,0,1,0,1,1,1,0,0,False,0.053879999999999484
598,30,0.021661506931364698,0.00044307788971857133,719.8333333333334,143883.04022988505,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,False,0.23420999999999736
599,15,0.04277763344951758,0.0003168165434322227,809.5333333333333,355251.69523809524,1,0,0,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,1,0,1,True,0.0
600,9,0.0428179852255971,0.00033342722210126416,888.4444444444445,228695.27777777778,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2,0,1,True,-0.015829999999994016
601,30,0.02512231820051526,0.0004921568023007356,713.3,80250.28620689655,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,0.23679999999999524
602,12,0.04383113954377837,0.00010197711267958755,880.0833333333334,119297.9015151515,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,False,-0.0328399999999931
603,9,0.053317264787031624,0.0002937265820118825,748.8888888888889,225889.36111111112,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,1,1,0,False,0.11448999999999643
