,tweet_count,rt_avg,rt_var,time_avg,time_var,tag_obama_sum,tag_criminal_sum,tag_thanks_sum,tag_america_sum,tag_china_sum,tag_money_sum,tag_president_sum,tag_democrat_sum,tag_trump_sum,tag_vote_sum,tag_jobs_sum,is_weekend,prev_day_approval,approve_estimate
503,13,18826.0,83293856.16666663,16:47:52.538462,222181.34822293447,0,0,0,0,0,0,0,0,0,1,0,True,41.628840000000004,41.628840000000004
504,6,22925.166666666668,31712037.366666663,09:16:38.666667,43502.400518518516,1,0,0,0,0,0,0,0,0,0,0,False,41.502309999999994,41.776340000000005
505,20,16946.35,100971202.13421051,16:05:31.650000,40920.44872149123,2,0,0,1,0,0,0,4,0,0,0,False,41.56427,41.86653
506,18,17347.166666666668,31009120.26470588,08:43:32.611111,228170.45788035585,0,0,0,1,0,0,0,1,3,0,0,False,41.43065,41.31416
507,18,16224.055555555555,27093447.232026145,12:25:22.722222,88840.60267338417,1,0,0,3,0,1,0,2,0,4,0,False,41.79745,41.41488
508,12,16653.916666666668,33564311.90151515,14:38:27.583333,41996.55512415824,0,0,0,2,2,0,0,3,0,0,0,False,42.0946,41.60794
509,5,21317.2,138584809.7,14:59:40.200000,18883.134222222223,3,0,0,0,0,0,0,0,1,0,0,True,42.0946,41.60918
510,17,14569.176470588236,85817501.52941176,17:01:46.176471,41535.93223039216,1,0,0,3,1,0,0,3,1,0,0,True,42.0946,41.60918
511,6,18737.0,84991972.8,14:28:15,70659.85155555555,0,0,0,0,0,0,0,1,0,0,0,False,42.23578,41.61631
512,16,16868.1875,66299651.3625,10:36:55.187500,125672.87252662038,1,0,0,0,0,0,2,1,4,0,0,False,42.30142,41.646159999999995
513,10,20658.9,157367652.54444447,16:41:25.400000,56896.554641975315,0,0,0,2,0,0,0,0,1,1,0,False,42.51168,42.29955
514,7,24920.85714285714,46960735.14285714,11:13:29.428571,4319.443505291006,3,0,0,0,0,0,2,3,1,0,0,False,42.56531,42.401709999999994
515,10,19233.8,33677663.51111111,16:10:05.300000,44748.29154629629,3,0,0,2,0,0,0,1,0,1,0,False,42.37092,42.58736
516,6,27031.5,20374177.900000006,13:46:45.166667,166172.9220462963,2,0,0,0,0,0,0,1,0,0,0,True,42.37092,42.700379999999996
517,10,20835.3,15757657.788888885,14:41:38.300000,110463.44080555555,1,0,0,1,0,0,0,4,1,0,0,True,42.49755,42.700379999999996
518,18,18474.5,80452364.61764705,14:16:23.833333,139351.24138071894,2,0,0,1,0,1,0,3,2,0,0,False,42.29508,42.25806
519,11,16065.363636363636,85916363.05454545,13:18:04,164237.5496111111,0,0,0,0,0,0,0,1,0,0,0,False,42.19255,42.22643
520,17,18291.352941176472,57595102.742647044,11:45:17.411765,143421.02583537583,1,0,0,2,1,2,0,1,3,0,0,False,41.87872,42.15873
521,2,12369.5,5078484.5,18:58:33,2740.467222222222,0,0,0,0,0,0,0,0,0,0,0,False,41.89148,42.2518
522,10,20382.0,40353178.0,13:09:22.300000,47111.42000308642,2,0,0,2,5,0,0,1,2,0,0,False,41.75614,42.017379999999996
523,9,28034.333333333332,140199586.5,14:45:49.111111,14051.25225308642,4,0,0,1,0,0,0,3,1,0,0,True,41.75614,42.38191
524,5,19257.8,159751727.70000002,18:07:34,25922.279444444444,0,0,0,0,0,0,0,0,0,0,0,True,41.79801,42.38191
525,11,20943.272727272728,89324892.81818181,16:57:14.454545,72370.02429797979,1,0,0,4,0,1,1,1,1,0,0,False,42.002959999999995,42.38191
526,11,21285.454545454544,111226500.87272727,18:00:32.454545,84971.77013131314,2,0,0,1,1,1,0,1,2,2,0,False,41.83677,42.26259
527,10,12633.7,11362265.12222222,15:57:14.500000,47984.516064814816,0,0,0,1,3,0,0,0,0,3,0,False,41.83677,42.14801
528,9,15327.777777777777,58672957.69444445,15:30:08.111111,40578.27023919753,0,0,0,0,1,0,0,0,1,1,0,False,41.8582,42.329840000000004
529,7,22753.285714285714,58935985.23809523,14:33:19,202865.48046296297,0,0,0,0,1,0,0,0,0,0,0,False,42.243390000000005,42.099909999999994
530,4,23779.75,36926315.583333336,16:45:56,47869.290555555555,0,0,0,0,2,0,0,0,0,0,0,True,42.243390000000005,42.12308
531,3,31340.333333333332,10356257.333333336,21:50:42,1384.6408333333334,1,0,0,0,0,0,0,1,0,0,0,True,42.20303,42.12308
532,5,22892.0,25122436.0,17:45:01,334207.80875,0,0,0,3,0,0,0,0,1,0,0,False,42.13817,42.025659999999995
533,5,45547.2,477371735.70000005,11:12:25.800000,102797.77380555555,1,0,0,1,0,0,0,0,0,1,0,False,41.86861,41.965709999999994
534,8,26468.375,97639167.98214285,14:39:44,88312.45603174604,0,0,0,1,0,0,0,0,0,0,1,False,41.96289,41.8737
535,7,21743.14285714286,53362911.8095238,16:36:10.285714,90326.4896957672,0,0,0,2,1,0,0,0,0,0,0,False,42.28969,41.90759
536,11,21369.545454545456,52911807.872727275,13:30:07.727273,22780.46378282828,0,0,0,1,0,0,0,3,0,1,0,False,42.06443,42.01726
537,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,True,42.03181,42.0897
538,4,15446.75,15232520.916666666,05:38:14.250000,407643.74747685186,0,0,0,0,1,0,0,0,0,0,0,True,42.03181,42.0897
539,10,21035.3,72997538.23333333,15:25:13.600000,115233.98809876543,0,0,0,4,0,0,0,1,0,1,0,False,42.122409999999995,41.41713
540,9,17035.333333333332,6945434.250000001,10:17:08,144993.18791666668,0,0,0,0,1,1,0,0,0,0,0,False,42.0509,41.31839
541,7,22541.14285714286,36246551.809523806,16:24:43.714286,60483.576269841265,1,0,0,0,2,0,1,0,1,0,0,False,41.76017,41.151720000000005
542,7,17762.428571428572,43081046.28571428,14:48:32.714286,49144.144788359794,0,0,0,1,1,0,0,0,0,0,0,False,41.78589,41.21312
543,10,21818.5,15969363.833333334,14:10:10.800000,298517.2943086419,0,0,0,1,0,0,0,1,1,1,0,False,41.785270000000004,40.641459999999995
544,3,22352.333333333332,17344661.333333332,11:40:24.666667,284.77814814814815,0,0,0,0,0,0,0,0,0,0,0,True,41.71679,40.37253
545,9,21515.11111111111,92605536.6111111,12:15:53.666667,174187.935,0,0,0,0,0,0,0,3,2,0,0,True,41.9939,40.37253
546,11,21355.545454545456,129489771.67272727,14:05:39.636364,50511.93257070707,1,0,0,1,1,0,0,0,1,0,0,False,41.7831,40.59867
547,3,16091.0,36614881.0,15:52:46.666667,545752.2839814815,0,0,0,0,0,0,0,0,0,0,0,False,41.37473,40.59169
548,7,37866.857142857145,1226791424.142857,16:14:16.571429,47686.15693121693,0,0,0,0,0,0,0,1,0,0,0,False,41.33853,40.51619
549,10,10017.4,40053252.48888889,18:01:26.900000,28022.080768518517,0,0,0,3,0,0,0,0,1,1,0,False,41.2835,40.34375
550,4,26662.75,16689635.583333338,15:14:59,38552.00722222222,0,0,0,1,0,0,0,1,0,1,0,False,41.47915,40.16019
551,8,22019.0,16183268.571428569,16:05:37.625000,40676.14229662698,1,0,0,0,0,0,0,0,1,0,0,True,41.47915,40.28197
552,18,15007.166666666666,72728930.14705881,14:46:59.833333,105842.04170751633,1,0,0,0,0,0,0,1,0,0,0,True,41.206579999999995,40.28197
553,9,27597.444444444445,106697672.02777779,15:05:52.555555,188349.7858410494,2,0,0,3,0,1,0,3,0,1,0,False,41.30453,40.28197
554,14,16673.35714285714,34233369.47802197,16:42:19.714286,154720.09117216116,0,0,0,3,0,0,0,2,1,0,0,False,41.41338,40.21317
555,17,16863.882352941175,37982436.735294126,09:27:54.705883,138893.49009599673,1,0,0,0,0,0,0,0,1,0,0,False,41.299,40.16125
556,24,10005.75,30234835.326086957,13:34:46.833333,233220.06634460544,1,0,0,2,0,1,0,1,2,0,0,False,41.43415,40.592929999999996
557,2,25225.0,26849792.0,12:28:10.500000,16.340138888888887,0,0,0,0,1,0,0,0,0,0,0,False,41.43453,40.70876
558,9,26103.444444444445,9117626.027777784,12:32:32.555555,3527.2461188271604,3,0,0,1,0,0,0,0,0,0,0,True,41.43453,40.59587
559,4,32265.5,113674647.0,12:08:57.250000,257115.74766203706,0,0,0,0,0,0,0,0,0,0,0,True,41.43453,40.77415
560,6,28429.833333333332,62536878.96666666,12:32:52.333333,109202.29929629629,2,0,0,1,0,0,0,0,0,0,1,False,41.46711,40.77415
561,10,15805.0,26727126.0,13:01:16.300000,116742.06839814816,1,0,0,4,0,0,0,0,0,0,0,False,41.45063,40.630829999999996
562,11,21649.81818181818,273491652.3636364,14:13:46.181818,62366.142934343436,1,0,0,1,1,0,0,1,2,0,0,False,41.712140000000005,40.6097
563,6,20444.166666666668,77936107.36666669,15:39:45.500000,69546.7408611111,0,0,0,1,2,0,0,0,0,0,0,False,41.91957,40.606159999999996
564,5,21634.0,245829792.5,13:18:30,231053.12055555556,0,0,0,0,1,0,0,1,1,0,0,False,41.9125,40.23806
565,8,19791.25,86983220.7857143,10:50:28.500000,69912.51285714286,1,0,0,1,1,0,0,0,0,0,0,True,41.9125,39.96867
566,6,23098.833333333332,8953621.366666663,19:44:26.333333,15516.37074074074,1,0,0,0,1,0,0,0,1,0,0,True,41.9125,39.96867
567,7,22660.714285714286,84225587.90476191,15:36:27.714286,51176.23793650793,0,0,0,1,2,1,0,0,1,0,1,False,41.81873,39.96867
568,4,17947.0,38479450.00000001,16:22:58.500000,76565.3412037037,0,0,0,1,1,0,0,0,2,0,0,False,42.20527,40.22276
569,6,23553.166666666668,53234284.96666666,14:51:00.333333,68826.51818518518,1,0,0,1,1,0,0,1,1,0,0,False,42.05485,40.301829999999995
570,13,20804.69230769231,24517211.397435907,09:22:00.538462,233574.58150997153,3,0,0,1,0,1,0,2,1,0,0,False,42.11238,40.39435
571,9,18682.444444444445,20090079.027777787,13:20:01.444445,13992.832021604938,0,0,0,0,0,2,0,1,1,0,0,False,41.97367,40.62948
572,4,33089.0,88483994.0,13:49:25.250000,3224.2228472222223,0,0,0,0,0,0,0,1,0,0,0,True,41.97367,40.54322
573,3,25614.666666666668,36582616.333333336,12:50:33.666667,17.844814814814814,0,0,0,0,0,0,0,0,0,0,0,True,41.97367,40.54322
574,1,25486.0,0.0,20:24:56,-1.0,0,0,0,0,0,0,0,0,0,0,0,False,42.2604,40.54322
575,4,23842.5,60812988.333333336,17:56:44,57399.17129629629,0,0,0,2,0,0,0,0,0,0,1,False,41.77507,40.21669
576,9,24782.88888888889,221656405.8611111,15:46:18.222222,81177.6287345679,0,0,0,1,1,0,0,1,0,0,0,False,42.12536,40.191109999999995
577,3,22582.666666666668,62962062.333333336,07:19:21.666667,345673.67509259254,0,0,0,0,0,0,1,0,0,0,0,False,42.089690000000004,40.46638
578,4,20894.5,23447825.666666668,11:55:09.250000,175745.31229166666,0,0,0,0,0,0,0,0,0,0,0,False,41.46597,41.095040000000004
579,7,18453.571428571428,40580046.95238095,11:41:26.714286,6586.804973544974,1,0,0,1,0,1,0,1,1,0,0,True,41.46597,40.74137
580,1,15760.0,0.0,16:40:11,-1.0,0,0,0,0,0,0,0,0,0,0,0,True,41.886520000000004,40.416340000000005
581,6,20156.333333333332,85617551.06666666,15:58:58,93382.861,2,0,0,0,0,0,0,2,1,1,0,False,41.86845,40.67521
582,8,26533.375,416075778.26785713,13:12:14.250000,206412.2166468254,2,0,0,1,0,2,0,1,1,0,0,False,41.37738,40.63551
583,7,18878.285714285714,81019882.23809524,13:18:02.714286,55220.24034391534,2,0,0,0,0,0,0,0,2,0,0,False,41.44618,40.587720000000004
584,2,27998.0,71880050.0,08:02:34,411899.1338888889,0,0,0,0,0,0,0,1,0,0,0,False,41.50489,40.73125
585,3,14931.333333333334,76583537.33333334,16:00:55,119059.84027777778,0,0,0,0,0,0,0,0,1,0,0,False,40.25376,40.73995
586,4,30518.75,6756406.916666664,09:18:18,132439.06796296296,0,0,0,0,0,0,0,1,0,0,0,True,40.25376,40.5158
587,4,34085.75,170003978.25,13:28:46.750000,144326.77766203703,0,0,0,0,0,0,0,0,1,0,0,True,40.25376,40.24184
588,4,16290.75,15769108.25,12:39:58.250000,193414.4602546296,0,0,0,0,0,0,0,0,1,0,0,False,40.05969,40.24184
589,6,14715.5,17028653.9,14:39:51.833333,149966.92371296298,0,0,0,0,0,0,0,0,0,0,0,False,40.055440000000004,40.462959999999995
590,10,15901.9,24952683.211111113,14:29:57,257315.91969135802,0,0,0,4,0,0,0,1,0,0,0,False,39.89795,40.42437
591,8,25302.375,187651271.4107143,14:43:44,178278.74214285714,0,0,0,2,0,0,0,0,1,1,0,False,40.182829999999996,40.52831
592,6,14947.666666666666,7358453.466666666,14:51:16.166667,37453.394157407405,1,0,0,0,0,0,0,0,0,1,0,False,40.32932,40.65869
593,6,21274.333333333332,8261746.666666664,12:12:56,98246.288,2,0,0,1,0,0,0,2,0,1,0,True,40.57383,40.67968
594,11,16926.090909090908,39234591.09090909,16:31:13.272727,129889.79844949495,0,0,0,0,2,0,0,0,0,0,0,True,40.57383,40.67968
595,5,21184.6,185038054.8,16:24:09.200000,279095.57741666667,0,0,0,1,0,0,0,0,0,1,1,False,39.953379999999996,40.67968
596,5,12347.0,15615847.5,18:54:12.800000,56107.43811111111,0,0,0,0,0,0,0,0,1,0,0,False,39.996320000000004,40.62883
597,6,16479.166666666668,137545175.76666668,10:54:47.333333,103135.60018518519,0,0,0,0,1,0,0,0,0,0,0,False,39.879290000000005,40.2174
598,8,23717.0,242707236.2857143,13:19:32.500000,723.9535714285714,2,0,0,0,0,0,0,0,1,0,0,False,39.86902,40.47234
599,6,25103.5,72782776.7,11:48:14.666667,156282.97774074075,1,0,0,2,0,0,0,1,1,0,1,False,39.9229,40.387409999999996
600,1,19948.0,0.0,17:42:03,-1.0,0,0,0,1,0,0,0,0,0,0,0,True,40.157109999999996,40.418279999999996
601,4,26099.5,31705969.666666668,16:51:32.250000,10957.035625,0,0,0,0,0,0,0,0,0,0,0,True,40.157109999999996,40.418279999999996
602,13,15856.923076923076,90096342.91025643,09:23:30.692307,163256.20691595442,0,0,0,1,0,0,0,0,1,0,0,False,40.14128,40.418279999999996
603,6,14860.333333333334,21639163.866666667,17:08:44.833333,62045.56004629629,0,0,0,0,0,0,0,0,0,0,1,False,40.37808,40.59626
604,10,19451.2,20255405.95555556,13:50:49.100000,121622.29990432099,2,0,0,0,0,0,0,0,2,0,0,False,40.345240000000004,40.03228
605,8,19153.25,37620951.64285715,16:33:28,78768.4434920635,1,0,0,2,0,0,0,0,1,1,0,False,40.45973,39.63747
606,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,40.48059,39.37048
607,6,13067.5,19258119.5,05:19:49.166667,184536.3920462963,0,0,0,1,0,0,0,1,0,0,0,True,40.61161,39.07833
608,10,22799.3,31401154.677777775,20:06:47.400000,53476.897728395066,2,0,0,0,0,0,0,2,2,0,0,True,41.2412,40.01941
609,10,18731.3,62319462.01111111,14:46:45.300000,128445.62173148149,0,0,0,1,0,1,0,1,0,0,0,False,41.29663,40.01941
610,10,23973.3,31376214.90000001,13:12:16.500000,78878.56766975309,0,0,0,1,0,0,0,0,0,0,0,False,41.39958,40.574740000000006
611,8,20247.875,69145038.98214285,10:47:30.625000,246112.30943948412,2,0,0,0,0,0,0,1,0,0,0,False,41.373059999999995,40.54642
612,13,17180.69230769231,20562868.564102564,11:17:45.384615,97690.07224715101,4,0,0,1,0,2,0,0,3,0,0,False,41.3852,40.9889
613,3,26866.333333333332,43619861.33333334,12:42:13,217597.2825,1,0,0,0,0,0,1,0,0,0,0,False,41.47449,41.14141
614,12,25272.5,72770292.09090911,12:22:03.750000,67772.89556186869,6,0,0,1,1,0,0,1,2,0,0,True,41.51086,41.3879
615,8,21731.75,31342421.642857153,18:22:36.250000,114650.07712301587,1,0,0,1,0,0,1,1,1,0,0,True,41.51086,41.3879
616,3,26261.666666666668,88339944.33333334,16:35:20.333333,37280.53509259259,0,0,0,0,0,0,1,1,1,0,0,False,41.77248,41.3879
617,7,16855.285714285714,23252244.57142857,17:36:40.285714,31954.140251322748,0,0,0,1,0,0,0,1,0,1,0,False,41.82192,41.45908
618,4,21384.25,159075974.91666666,19:47:59,6099.885740740741,0,0,0,2,0,0,0,1,0,0,0,False,41.87678,41.427859999999995
619,2,22781.0,29768.0,10:48:04.500000,44.33680555555556,1,0,0,0,0,0,0,2,0,0,0,False,42.12016,40.981629999999996
620,3,20562.333333333332,74786672.33333334,15:29:54.666667,76027.13481481481,0,0,0,0,0,0,0,0,0,0,0,False,42.172309999999996,40.91967
621,4,23827.75,44570717.583333336,19:39:52.750000,3995.117662037037,0,0,0,1,0,0,0,0,0,1,0,True,42.377320000000005,40.83043
622,9,27269.222222222223,59162554.69444445,17:45:39,38062.663194444445,1,0,0,1,0,0,0,2,3,1,0,True,42.32673,40.83043
623,4,29222.0,60094368.666666664,11:12:12.250000,97961.38025462964,1,0,0,0,0,0,0,0,0,2,1,False,42.4774,40.83043
624,5,23173.0,54261505.0,18:08:38.400000,74156.93091666666,0,0,0,2,1,0,0,0,0,0,0,False,42.03722,40.811609999999995
625,7,25147.85714285714,104595239.80952382,13:59:10.142857,273950.18392857147,1,0,0,3,0,0,0,1,0,0,0,False,41.70533,40.71095
626,5,24961.8,46580306.2,16:24:26.400000,50954.95813888889,0,0,0,1,0,0,0,0,0,0,0,False,41.82181,40.13234
627,7,31620.14285714286,54448945.47619048,13:04:28.142857,90188.51420634921,0,0,1,2,0,0,0,1,0,0,0,False,41.773590000000006,40.37448
628,4,31547.5,41728696.333333336,04:44:34.750000,239342.34766203703,1,0,0,0,0,0,0,0,0,0,0,True,41.79047,40.208009999999994
629,4,24841.75,204660561.58333334,14:11:14.500000,1138.2832407407407,0,0,0,1,0,0,0,0,2,0,0,True,41.77902,40.208009999999994
630,6,30232.333333333332,199214919.06666666,14:15:53.166667,161639.84071296293,2,0,0,2,0,1,0,4,2,0,0,False,42.02434,40.19921
631,3,31922.333333333332,22707286.33333333,11:52:36.333333,95.98037037037037,0,0,0,0,0,0,0,2,0,1,0,False,41.9318,39.77913
632,1,22023.0,0.0,02:00:02,-1.0,0,0,0,0,0,0,0,0,0,0,0,False,42.622279999999996,39.52642
633,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,42.59281,38.99561
634,1,16431.0,0.0,20:12:39,-1.0,0,0,0,1,0,0,0,0,0,0,0,False,42.212070000000004,38.783429999999996
635,4,47367.5,145387244.33333334,08:40:47.250000,102879.83618055556,0,0,0,1,0,0,0,2,0,0,0,True,42.26097,38.822559999999996
636,3,25811.333333333332,12757336.333333336,18:08:44.666667,115191.52481481481,0,0,0,0,0,0,0,0,0,0,0,True,42.6729,38.822559999999996
637,7,15073.714285714286,51452688.9047619,14:44:39.428571,83699.26906084656,0,0,0,1,0,0,0,0,0,0,0,False,43.10784,38.822559999999996
638,4,19416.5,38016316.333333336,14:38:40.750000,341781.16377314815,0,0,0,2,0,0,0,0,0,0,0,False,43.0744,39.04172
639,5,27768.4,81039368.3,12:39:40.600000,282953.5410555555,0,0,0,2,0,0,0,0,0,0,1,False,42.80265,39.18694
640,6,23283.166666666668,144813246.1666667,11:16:36.333333,43813.057851851845,0,0,0,0,0,0,0,2,1,0,0,False,42.76526,38.353790000000004
641,4,25338.75,30142460.249999996,10:44:31,144091.10277777776,0,0,0,0,0,0,0,3,0,0,0,False,42.39629,38.66162
642,9,24795.88888888889,286457365.6111111,04:19:14.666667,78790.25527777777,0,0,0,2,0,0,0,2,2,1,0,True,42.446259999999995,39.11164
643,8,38078.0,76510322.00000001,13:05:16.125000,126404.26059027777,0,0,0,1,0,0,0,3,0,1,0,True,42.44081,39.47084
644,6,19437.666666666668,64670602.666666664,17:46:23.500000,48555.804416666666,0,0,0,1,0,0,0,1,0,1,0,False,42.3738,39.47084
645,12,24755.083333333332,82264428.26515149,12:05:20.416667,216339.50062920875,0,0,0,4,0,0,0,0,0,0,0,False,42.2276,39.754529999999995
646,5,17479.0,56127817.5,21:24:24,78054.14444444445,0,0,0,3,0,1,0,0,1,0,0,False,42.00508,40.20608
647,17,21365.58823529412,82691806.25735293,09:41:51.235294,295428.30807393795,1,0,0,2,0,0,0,2,5,0,0,False,41.9981,39.781459999999996
648,4,24485.0,16527536.666666666,15:37:22.750000,44897.8230324074,0,0,0,2,0,1,0,1,0,0,0,False,42.108959999999996,39.29245
649,11,23098.909090909092,73475170.89090909,09:51:54.090909,84052.40991414142,1,0,0,1,0,1,0,1,4,0,0,True,42.12493,39.100970000000004
650,6,24484.166666666668,173357775.36666664,15:05:01.666667,44102.69407407407,0,0,0,2,0,2,0,2,0,0,0,True,42.226890000000004,39.100970000000004
651,14,24717.285714285714,39445601.29670331,08:23:32.357143,104834.0402396215,2,0,0,4,0,0,0,4,1,1,0,False,41.86553,39.100970000000004
652,8,19460.875,60595879.26785715,13:21:22.750000,99333.69140873017,1,0,0,0,0,0,0,1,2,2,0,False,41.81629,39.10347
653,10,18883.5,49258588.722222224,14:08:05.400000,262823.9434074074,0,0,0,4,0,0,0,0,0,0,0,False,41.9674,39.22063
654,5,17391.4,39293605.3,21:29:27.400000,27673.442305555556,0,0,0,1,0,0,0,1,1,0,0,False,42.04834,38.73449
655,7,18864.0,65342771.66666668,15:38:57.714286,288179.6085846561,2,0,0,6,0,0,1,0,2,1,0,False,42.16344,38.69312
656,5,26938.4,79474057.30000001,17:09:23.600000,36856.68202777777,1,0,0,0,0,0,1,0,1,0,1,True,42.16344,38.82547
657,7,30842.285714285714,27877140.23809524,09:59:22.571429,52218.94498677249,2,0,0,2,0,0,0,1,2,0,0,True,42.16344,38.82547
658,6,25025.166666666668,33817110.56666666,08:18:33.500000,148262.6695277778,1,0,0,2,0,0,0,0,0,0,1,False,41.8031,38.82547
659,10,26483.1,87272206.10000001,09:16:22.600000,196530.12519753084,0,0,0,2,0,0,0,1,1,2,0,False,41.758559999999996,38.473279999999995
660,4,73562.75,6374496502.916667,04:53:40.750000,129529.73229166666,0,0,0,0,0,0,0,0,1,0,0,False,42.01041,38.16097
661,13,20054.23076923077,51920007.85897437,16:16:29.307693,53294.79737891738,2,0,0,1,0,1,2,1,0,0,0,False,42.42001,38.120470000000005
662,3,48995.333333333336,2069713321.3333335,12:51:30.666667,1878.4059259259259,1,0,0,0,0,0,0,0,0,0,0,False,42.45884,37.8654
663,9,25657.222222222223,84844299.19444443,16:44:12.888889,132292.2373919753,1,0,0,4,0,1,0,1,1,0,0,True,42.45884,37.8654
664,6,33166.666666666664,319925739.06666666,18:03:03.333333,187085.6182962963,1,0,0,0,0,0,0,0,0,0,0,True,42.48425,37.73003
665,8,26685.125,309703621.5535714,11:18:14.875000,74816.05765376984,3,0,0,0,0,0,1,2,2,0,0,False,42.76637,37.71204
666,11,17523.090909090908,73219263.69090909,16:47:57,209477.5212777778,0,0,0,1,1,0,0,0,4,0,0,False,42.401709999999994,37.731590000000004
667,2,15296.0,20072448.0,23:00:21.500000,235.80680555555554,0,0,0,0,0,0,0,0,1,0,0,False,42.87212,37.53883
668,3,27209.333333333332,58649797.33333333,15:53:27.666667,112299.10453703703,1,0,0,0,0,0,0,1,1,0,1,False,42.88264,37.38361
669,5,39512.8,163594848.7,13:29:33.600000,364793.83383333334,0,0,0,1,0,0,0,0,0,0,0,False,42.88264,37.3656
670,4,24510.25,88467350.91666667,14:50:11.750000,54387.791921296295,1,0,0,1,0,1,0,0,1,0,0,True,42.88264,37.3656
671,6,22473.5,50910625.9,21:12:41.166667,5957.95237962963,1,0,0,0,0,0,0,0,1,0,0,True,42.907140000000005,37.25974
672,11,19854.363636363636,23108176.854545455,16:35:13.545455,43764.284353535346,0,0,0,2,0,0,0,1,0,1,0,False,42.535270000000004,37.14611
673,5,19714.2,17734136.2,14:26:59.400000,19903.97938888889,0,0,0,2,0,0,0,2,0,0,0,False,42.750890000000005,37.0453
674,6,21553.5,35418609.9,15:47:40.166667,100258.16693518517,0,0,0,3,0,0,0,0,0,1,1,False,42.50261,37.20605
675,5,21235.4,26344883.3,11:45:31.200000,182352.9043611111,0,0,0,2,0,0,0,0,0,1,1,False,42.449909999999996,37.10143
676,13,13501.538461538461,28743514.26923077,17:55:30.076923,151462.56613247862,0,0,0,5,0,0,0,0,1,1,0,False,42.565129999999996,37.21277
677,2,14766.5,27165820.5,19:07:46,31651.28,0,0,0,1,0,0,0,0,0,0,0,True,42.44656,37.00387
678,8,13920.625,20911591.124999996,08:31:06.625000,259940.96864583335,0,0,0,1,0,0,0,0,1,0,1,True,42.541059999999995,36.40314
679,4,14908.75,13510957.583333336,18:19:32.500000,42559.70046296296,0,0,0,1,0,0,0,0,0,0,0,False,42.37833,36.45856
680,7,15921.0,32393675.333333332,19:26:53,41802.084444444445,0,0,0,4,0,1,1,0,0,0,0,False,42.210190000000004,37.07505
681,5,20715.0,42507658.0,13:27:32.600000,183163.97744444443,0,0,0,0,0,0,0,0,0,1,0,False,42.34926,36.66145
682,5,24165.6,66628271.300000004,15:12:13.200000,58224.92519444445,0,0,0,1,0,0,0,1,1,1,0,False,42.04987,37.178779999999996
683,1,34018.0,0.0,14:17:18,-1.0,0,0,0,0,0,0,0,0,0,0,0,False,42.22135,37.07095
684,4,28338.25,52440584.25,12:40:34.250000,220758.07895833332,0,0,0,3,0,0,0,0,0,0,0,True,42.20935,37.12042
685,14,16952.5,79306361.03846154,14:57:10.357143,190717.42246184373,0,0,0,3,0,0,0,1,0,1,0,True,42.360490000000006,37.26849
686,8,20695.75,220666712.49999997,14:23:32,139044.86992063493,0,0,0,3,0,0,0,1,0,1,0,False,42.24026,37.28476
687,9,13981.222222222223,32295482.944444444,16:28:29.111111,41909.155933641974,0,0,0,3,0,0,0,0,0,1,0,False,41.92131,37.27071
688,5,25109.8,321359151.7,16:40:57.800000,36236.22936111111,0,0,0,2,0,0,0,0,0,0,0,False,42.49492,37.84785
689,2,13732.0,2060450.0,20:30:06.500000,53371.89013888889,0,0,0,0,0,0,0,0,0,0,0,False,42.47837,37.90712
690,4,21062.0,18186174.000000004,11:59:02.500000,1039.9989814814815,0,0,0,0,0,0,0,1,0,2,0,False,42.50179,37.860929999999996
691,14,25485.785714285714,110865184.48901099,09:24:18.357143,83777.66276098903,4,0,0,0,0,2,1,0,2,0,0,True,42.50179,37.89624
692,4,26156.0,38133260.666666664,14:46:31.750000,117974.48803240742,0,0,0,1,0,0,1,0,0,0,0,True,42.52533,37.90633
693,9,28088.88888888889,191830671.36111107,10:52:07.222222,230173.45429012345,1,0,0,2,0,0,0,1,1,0,0,False,42.237109999999994,38.00967
694,15,18556.8,88089465.74285714,09:07:38.933333,239267.90946296297,2,0,0,2,1,0,0,3,1,0,0,False,42.45143,38.16322
695,20,15207.25,42335743.565789476,11:36:06.350000,136768.2857097953,0,0,0,3,1,1,0,0,0,2,0,False,42.08572,38.42575
696,15,14179.333333333334,94994620.95238099,14:40:20.200000,145591.04953174604,0,0,0,2,0,0,0,1,1,0,0,False,42.113820000000004,38.24538
697,4,22090.5,174461393.6666667,11:08:23.750000,139873.23340277778,0,0,0,0,0,0,0,0,0,0,0,False,42.20303,38.3837
698,3,26427.333333333332,73515905.33333333,16:38:43,63956.59361111111,0,0,0,1,0,0,1,1,0,0,0,True,42.16323,38.39222
699,5,18168.4,92755439.29999998,21:54:31.400000,7026.435361111111,0,0,0,1,0,0,0,0,0,0,0,True,42.16323,38.44119
700,10,18826.9,134402774.76666668,11:11:20.200000,151186.9627654321,0,0,0,1,0,0,0,0,1,0,0,False,41.888529999999996,38.42519
701,8,19987.0,210720720.57142854,14:02:49,168342.92968253966,0,0,0,2,0,0,0,1,0,0,0,False,41.898309999999995,38.42519
702,11,17768.545454545456,136941884.4727273,14:02:10.727273,82301.76567171718,0,0,0,1,2,0,0,0,0,0,0,False,41.411609999999996,38.41062
